,ISBN,User-ID,Book-Rating
90146,0836218353,177458,8
90147,0836218353,179730,10
90148,0836218353,182334,10
90149,0836218353,185233,5
90150,0836218353,186899,5
90151,0836218353,196108,9
90152,0836218353,196148,10
90153,0836218353,200245,7
90154,0836218353,202212,10
90155,0836218353,212328,10
90156,0836218426,37623,7
90157,0836218426,91832,10
90158,0836218426,101851,5
90159,0836218426,105937,10
90160,0836218426,152435,8
90161,0836218426,177072,9
90162,0836218426,179857,10
90163,0836218426,218568,9
90164,0836218426,224138,8
90165,0836218515,6575,9
90166,0836218515,11676,8
90167,0836218515,35859,7
90168,0836218515,98758,9
90169,0836218515,149908,8
90170,0836218515,179857,10
90171,0836218515,187520,8
90172,0836218515,187762,10
90173,0836218515,187763,10
90174,0836218515,196108,8
90175,0836218515,201783,7
90176,0836218515,224646,9
90177,0836218515,227447,8
90178,0836218515,247055,7
90179,0836218515,267033,9
90180,0836218515,268751,8
90181,0836218515,277427,10
90182,0836218523,14456,10
90183,0836218523,38273,10
90184,0836218523,52350,10
90185,0836218523,71900,10
90186,0836218523,78973,10
90187,0836218523,105517,8
90188,0836218523,125519,10
90189,0836218523,136010,10
90190,0836218523,186899,5
90191,0836218523,197659,9
90192,0836218523,221753,10
90193,0836218620,3346,9
90194,0836218620,14456,10
90195,0836218620,20201,8
90196,0836218620,27875,9
90197,0836218620,38273,10
90198,0836218620,50859,9
90199,0836218620,52917,9
90200,0836218620,78973,10
90201,0836218620,91184,10
90202,0836218620,100227,10
90203,0836218620,101851,10
90204,0836218620,125774,10
90205,0836218620,168036,8
90206,0836218620,171118,8
90207,0836218620,177458,8
90208,0836218620,182334,10
90209,0836218620,185233,5
90210,0836218620,187762,10
90211,0836218620,188010,9
90212,0836218620,196148,10
90213,0836218620,213312,10
90214,0836218620,234565,10
90215,0836218620,234623,10
90216,0836218620,274549,10
90217,0836218655,6251,10
90218,0836218655,6575,8
90219,0836218655,46197,8
90220,0836218655,76626,9
90221,0836218655,79441,8
90222,0836218655,109574,5
90223,0836218655,135703,8
90224,0836218655,159858,5
90225,0836218655,196077,10
90226,0836218655,244452,8
90227,0836218655,249628,8
90228,0836218655,253602,8
90229,0836218655,254822,8
90230,0836218655,268751,9
90231,0836218655,276688,10
90232,0836218663,14456,10
90233,0836218663,38273,10
90234,0836218663,78973,10
90235,0836218663,105517,9
90236,0836218663,136010,10
90237,0836218663,171118,8
90238,0836218663,177458,8
90239,0836218663,182334,10
90240,0836218663,196108,9
90241,0836218663,196148,9
90242,0836218663,197659,10
90243,0836218787,2033,10
90244,0836218787,14456,10
90245,0836218787,20201,9
90246,0836218787,30594,10
90247,0836218787,38023,10
90248,0836218787,52350,10
90249,0836218787,78973,10
90250,0836218787,136010,10
90251,0836218787,171118,8
90252,0836218787,177458,8
90253,0836218787,182334,10
90254,0836218787,182969,10
90255,0836218787,186899,5
90256,0836218787,196148,10
90257,0836218787,196886,10
90258,0836218787,197659,10
90259,0836218787,202212,10
90260,0836218787,221753,10
90261,0836218787,243004,10
90262,0836218787,252820,9
90263,0836218787,268751,9
90264,0836218787,272715,10
90265,0836218817,6575,8
90266,0836218817,11676,7
90267,0836218817,36554,10
90268,0836218817,37623,7
90269,0836218817,52917,7
90270,0836218817,56399,7
90271,0836218817,79441,9
90272,0836218817,87141,8
90273,0836218817,90423,10
90274,0836218817,109574,5
90275,0836218817,179857,10
90276,0836218817,189973,7
90277,0836218817,196077,9
90278,0836218817,206534,10
90279,0836218817,218568,10
90280,0836218817,268751,8
90281,0836218817,277427,10
90282,0836218833,14456,10
90283,0836218833,38273,10
90284,0836218833,56959,10
90285,0836218833,91184,5
90286,0836218833,101851,10
90287,0836218833,105517,9
90288,0836218833,116866,9
90289,0836218833,136010,10
90290,0836218833,168036,8
90291,0836218833,171118,8
90292,0836218833,177458,8
90293,0836218833,182334,10
90294,0836218833,185233,5
90295,0836218833,196148,10
90296,0836218833,196160,10
90297,0836218833,202212,10
90298,0836218833,240401,10
90299,0836218833,252820,9
90300,0836218981,11676,7
90301,0836218981,38023,10
90302,0836218981,52350,9
90303,0836218981,54161,10
90304,0836218981,56959,8
90305,0836218981,59820,8
90306,0836218981,63956,10
90307,0836218981,104657,10
90308,0836218981,105517,10
90309,0836218981,136010,10
90310,0836218981,182969,10
90311,0836218981,193560,9
90312,0836218981,196148,10
90313,0836218981,197659,9
90314,0836218981,234623,10
90315,0836218981,268751,9
90316,0836220498,25009,10
90317,0836220498,79441,8
90318,0836220498,88229,10
90319,0836220498,91832,10
90320,0836220498,105517,8
90321,0836220498,106225,8
90322,0836220498,179857,10
90323,0836220498,185233,5
90324,0836220498,188027,9
90325,0836220498,189334,10
90326,0836220498,222204,10
90327,0836220498,268751,8
90328,0836220498,274004,10
90329,0836220625,24433,10
90330,0836220625,39584,10
90331,0836220625,50859,6
90332,0836220625,60244,9
90333,0836220625,66680,5
90334,0836220625,79441,8
90335,0836220625,113030,9
90336,0836220625,128119,10
90337,0836220625,196108,8
90338,0836220625,208019,7
90339,0836220625,247055,8
90340,0836220676,3346,6
90341,0836220676,6575,8
90342,0836220676,98741,8
90343,0836220676,147141,8
90344,0836220676,175636,10
90345,0836220676,179857,10
90346,0836220676,196457,10
90347,0836220676,206534,8
90348,0836220676,270713,8
90349,0836220730,6251,10
90350,0836220730,11676,10
90351,0836220730,37950,10
90352,0836220730,40889,10
90353,0836220730,79441,8
90354,0836220730,126695,9
90355,0836220730,165319,8
90356,0836220730,166596,9
90357,0836220730,176481,10
90358,0836220730,193560,8
90359,0836220730,195469,8
90360,0836220730,196108,8
90361,0836220730,208406,9
90362,0836220730,208671,10
90363,0836220730,249894,7
90364,0836220854,14456,10
90365,0836220854,31556,5
90366,0836220854,101851,10
90367,0836220854,128119,10
90368,0836220854,148744,9
90369,0836220854,158034,7
90370,0836220854,177458,8
90371,0836220854,189973,7
90372,0836220854,196108,8
90373,0836220854,236283,10
90374,0836220854,243004,10
90375,0836220854,254822,8
90376,0836220870,78783,9
90377,0836220870,79441,8
90378,0836220870,91832,10
90379,0836220870,101851,9
90380,0836220870,115392,10
90381,0836220870,131046,8
90382,0836220870,143175,6
90383,0836220870,173415,8
90384,0836220870,177072,8
90385,0836220870,179857,10
90386,0836220870,206534,9
90387,0836220870,208671,8
90388,0836220870,256167,9
90389,0836220889,2033,10
90390,0836220889,11676,9
90391,0836220889,14456,10
90392,0836220889,38273,10
90393,0836220889,78973,10
90394,0836220889,79441,8
90395,0836220889,100227,10
90396,0836220889,105517,9
90397,0836220889,116433,10
90398,0836220889,146348,10
90399,0836220889,168036,8
90400,0836220889,171118,9
90401,0836220889,180378,10
90402,0836220889,182969,10
90403,0836220889,196108,9
90404,0836220889,196148,10
90405,0836220889,196886,10
90406,0836220889,198012,10
90407,0836220889,208141,10
90408,0836220889,265313,10
90409,0836220986,6251,10
90410,0836220986,11676,5
90411,0836220986,13552,8
90412,0836220986,37623,7
90413,0836220986,49460,10
90414,0836220986,87141,9
90415,0836220986,101851,5
90416,0836220986,177458,8
90417,0836220986,179857,10
90418,0836220986,189334,10
90419,0836220986,222204,10
90420,0836220986,230522,8
90421,0836220986,264321,5
90422,0836220986,270713,8
90423,0836221192,4157,7
90424,0836221192,7346,6
90425,0836221192,23872,10
90426,0836221192,64946,9
90427,0836221192,105937,10
90428,0836221192,131594,10
90429,0836221192,171118,6
90430,0836221192,182334,10
90431,0836221192,188022,9
90432,0836221192,189334,9
90433,0836221192,190185,9
90434,0836221192,196108,5
90435,0836221192,200245,8
90436,0836221192,208406,9
90437,0836221192,244452,10
90438,0836221192,277427,10
90439,0836221311,18012,10
90440,0836221311,63452,8
90441,0836221311,69389,8
90442,0836221311,105028,8
90443,0836221311,162052,10
90444,0836221311,177458,7
90445,0836221311,179857,10
90446,0836221311,189334,10
90447,0836221311,252820,8
90448,0836221311,270713,8
90449,0836221311,277427,8
90450,0836221362,2033,10
90451,0836221362,14456,10
90452,0836221362,38273,10
90453,0836221362,52350,10
90454,0836221362,78973,10
90455,0836221362,136010,10
90456,0836221362,164926,10
90457,0836221362,171118,8
90458,0836221362,184365,10
90459,0836221362,195374,8
90460,0836221362,196108,10
90461,0836221362,196148,10
90462,0836221362,197659,9
90463,0836221362,202212,10
90464,0836221362,244452,10
90465,0836221362,249894,7
90466,0836236688,7346,8
90467,0836236688,36606,5
90468,0836236688,58961,10
90469,0836236688,64946,9
90470,0836236688,91184,7
90471,0836236688,94923,9
90472,0836236688,131594,10
90473,0836236688,153797,9
90474,0836236688,189973,6
90475,0836236688,196108,5
90476,0836236688,210738,10
90477,0836236688,271531,9
90478,0836236688,276688,10
90479,0836236688,277427,10
90480,0836270061,16795,8
90481,0836270061,23768,8
90482,0836270061,122506,7
90483,0836270061,138844,7
90484,0836270061,143163,10
90485,0836270061,170513,7
90486,0836270061,192211,10
90487,0836270061,251097,8
90488,0836270061,269157,7
90489,0837850681,12538,10
90490,0837850681,26593,8
90491,0837850681,129690,10
90492,0837850681,143253,8
90493,0837850681,151503,6
90494,0837850681,185233,5
90495,0837850681,265115,10
90496,0842314296,2337,10
90497,0842314296,7346,8
90498,0842314296,23680,8
90499,0842314296,47316,10
90500,0842314296,82955,7
90501,0842314296,93363,7
90502,0842314296,130837,9
90503,0842314296,141493,10
90504,0842314296,163612,8
90505,0842314296,235059,9
90506,0842314296,247429,9
90507,0842314296,265115,7
90508,0842314296,266283,7
90509,0842321934,3556,10
90510,0842321934,19681,10
90511,0842321934,31556,7
90512,0842321934,69389,6
90513,0842321934,134797,5
90514,0842321934,143253,9
90515,0842321934,154944,10
90516,0842321934,213066,7
90517,0842321934,233578,10
90518,0842321934,256167,6
90519,0842329110,13273,9
90520,0842329110,87051,9
90521,0842329110,136205,1
90522,0842329110,136255,7
90523,0842329110,149908,8
90524,0842329110,177590,10
90525,0842329129,6611,9
90526,0842329129,11676,9
90527,0842329129,15049,8
90528,0842329129,15651,10
90529,0842329129,16795,9
90530,0842329129,16916,10
90531,0842329129,17190,10
90532,0842329129,19681,10
90533,0842329129,27947,6
90534,0842329129,31040,8
90535,0842329129,32122,10
90536,0842329129,34588,2
90537,0842329129,35859,9
90538,0842329129,36256,9
90539,0842329129,40222,10
90540,0842329129,43842,8
90541,0842329129,45042,8
90542,0842329129,47316,10
90543,0842329129,48037,6
90544,0842329129,51082,4
90545,0842329129,55178,7
90546,0842329129,55438,10
90547,0842329129,55787,3
90548,0842329129,56447,6
90549,0842329129,60244,5
90550,0842329129,76352,8
90551,0842329129,81848,7
90552,0842329129,82156,8
90553,0842329129,87141,8
90554,0842329129,90417,9
90555,0842329129,90966,10
90556,0842329129,92547,10
90557,0842329129,93363,9
90558,0842329129,96357,9
90559,0842329129,111634,7
90560,0842329129,114085,10
90561,0842329129,114265,5
90562,0842329129,114444,5
90563,0842329129,117384,10
90564,0842329129,123095,10
90565,0842329129,123515,7
90566,0842329129,123744,4
90567,0842329129,126697,8
90568,0842329129,126824,10
90569,0842329129,131154,8
90570,0842329129,136396,8
90571,0842329129,136747,10
90572,0842329129,140000,8
90573,0842329129,141491,7
90574,0842329129,141493,10
90575,0842329129,143964,10
90576,0842329129,148607,4
90577,0842329129,148744,8
90578,0842329129,150000,8
90579,0842329129,150124,10
90580,0842329129,153662,9
90581,0842329129,160401,10
90582,0842329129,161234,4
90583,0842329129,162639,10
90584,0842329129,163430,10
90585,0842329129,163579,6
90586,0842329129,164425,8
90587,0842329129,170513,7
90588,0842329129,174216,8
90589,0842329129,175463,9
90590,0842329129,176214,8
90591,0842329129,177072,7
90592,0842329129,177458,5
90593,0842329129,181436,1
90594,0842329129,183131,10
90595,0842329129,184121,7
90596,0842329129,190459,8
90597,0842329129,192191,4
90598,0842329129,192245,8
90599,0842329129,197424,9
90600,0842329129,204393,10
90601,0842329129,204864,6
90602,0842329129,208671,10
90603,0842329129,208815,10
90604,0842329129,208829,7
90605,0842329129,219546,7
90606,0842329129,221687,10
90607,0842329129,222563,10
90608,0842329129,223190,9
90609,0842329129,224525,10
90610,0842329129,226545,10
90611,0842329129,230496,9
90612,0842329129,234399,5
90613,0842329129,235384,7
90614,0842329129,238961,10
90615,0842329129,241980,10
90616,0842329129,245645,7
90617,0842329129,254289,10
90618,0842329129,256402,7
90619,0842329129,266056,9
90620,0842329129,269890,7
90621,0842329129,271375,7
90622,0842329129,272385,10
90623,0842329129,273979,7
90624,0842329129,274423,6
90625,0842329161,13273,9
90626,0842329161,20230,8
90627,0842329161,33179,7
90628,0842329161,36256,8
90629,0842329161,54492,8
90630,0842329161,55438,10
90631,0842329161,93363,8
90632,0842329161,102189,8
90633,0842329161,117384,10
90634,0842329161,136255,7
90635,0842329161,140358,5
90636,0842329161,150124,10
90637,0842329161,177590,10
90638,0842329161,204822,10
90639,0842329161,266056,8
90640,084232920X,11676,10
90641,084232920X,16916,10
90642,084232920X,36256,9
90643,084232920X,54492,9
90644,084232920X,64271,8
90645,084232920X,87949,10
90646,084232920X,93363,7
90647,084232920X,117384,10
90648,084232920X,124474,8
90649,084232920X,136255,7
90650,084232920X,140358,5
90651,084232920X,143964,8
90652,084232920X,150124,10
90653,084232920X,177590,10
90654,084232920X,224764,7
90655,084232920X,232820,5
90656,084232920X,246247,8
90657,084232920X,256402,6
90658,084232920X,266056,8
90659,084232920X,274634,6
90660,0842329218,6611,9
90661,0842329218,9908,9
90662,0842329218,11676,10
90663,0842329218,15049,8
90664,0842329218,15651,10
90665,0842329218,16916,10
90666,0842329218,30749,9
90667,0842329218,31040,10
90668,0842329218,31053,10
90669,0842329218,32122,10
90670,0842329218,33179,7
90671,0842329218,33580,7
90672,0842329218,37644,9
90673,0842329218,40222,10
90674,0842329218,43246,9
90675,0842329218,43282,7
90676,0842329218,45042,8
90677,0842329218,55438,10
90678,0842329218,64271,8
90679,0842329218,66942,7
90680,0842329218,68984,9
90681,0842329218,81298,7
90682,0842329218,88693,5
90683,0842329218,90417,10
90684,0842329218,92547,9
90685,0842329218,93363,7
90686,0842329218,93453,10
90687,0842329218,100984,8
90688,0842329218,101606,6
90689,0842329218,102189,8
90690,0842329218,107784,8
90691,0842329218,110973,8
90692,0842329218,117384,10
90693,0842329218,123095,10
90694,0842329218,124474,8
90695,0842329218,126232,10
90696,0842329218,126697,8
90697,0842329218,128085,5
90698,0842329218,134797,10
90699,0842329218,136747,10
90700,0842329218,140358,5
90701,0842329218,141491,4
90702,0842329218,141493,10
90703,0842329218,141902,10
90704,0842329218,142671,10
90705,0842329218,143964,10
90706,0842329218,148607,3
90707,0842329218,150124,10
90708,0842329218,156300,10
90709,0842329218,160401,7
90710,0842329218,161234,4
90711,0842329218,161750,5
90712,0842329218,174151,9
90713,0842329218,175463,9
90714,0842329218,177072,8
90715,0842329218,177590,10
90716,0842329218,189080,6
90717,0842329218,197424,9
90718,0842329218,204393,10
90719,0842329218,208451,8
90720,0842329218,208671,9
90721,0842329218,208815,10
90722,0842329218,219546,7
90723,0842329218,222563,10
90724,0842329218,238961,10
90725,0842329218,241980,10
90726,0842329218,242083,3
90727,0842329218,247129,9
90728,0842329218,253005,7
90729,0842329218,254289,10
90730,0842329218,256402,7
90731,0842329218,264628,8
90732,0842329218,266056,9
90733,0842329218,274634,7
90734,0842329242,11676,8
90735,0842329242,12538,9
90736,0842329242,12917,10
90737,0842329242,15049,8
90738,0842329242,16795,9
90739,0842329242,16916,10
90740,0842329242,17190,10
90741,0842329242,20230,9
90742,0842329242,25981,5
90743,0842329242,27472,9
90744,0842329242,32122,10
90745,0842329242,33179,7
90746,0842329242,35859,9
90747,0842329242,37644,5
90748,0842329242,39773,9
90749,0842329242,47316,10
90750,0842329242,55492,9
90751,0842329242,56447,9
90752,0842329242,61211,5
90753,0842329242,64271,8
90754,0842329242,68984,8
90755,0842329242,69389,8
90756,0842329242,81298,7
90757,0842329242,87141,8
90758,0842329242,92547,10
90759,0842329242,99312,10
90760,0842329242,100984,8
90761,0842329242,101606,6
90762,0842329242,114085,10
90763,0842329242,117384,10
90764,0842329242,123095,10
90765,0842329242,131154,8
90766,0842329242,140358,5
90767,0842329242,143964,9
90768,0842329242,148607,2
90769,0842329242,150124,10
90770,0842329242,153662,9
90771,0842329242,156300,10
90772,0842329242,161234,4
90773,0842329242,161750,5
90774,0842329242,174151,9
90775,0842329242,175463,8
90776,0842329242,177072,9
90777,0842329242,177590,10
90778,0842329242,197424,9
90779,0842329242,204822,10
90780,0842329242,208451,8
90781,0842329242,208815,10
90782,0842329242,222563,10
90783,0842329242,230496,10
90784,0842329242,238961,7
90785,0842329242,246247,5
90786,0842329242,254289,10
90787,0842329242,256402,8
90788,0842329242,261829,7
90789,0842329242,264628,8
90790,0842329242,274634,7
90791,0842329250,11676,10
90792,0842329250,15049,8
90793,0842329250,16916,10
90794,0842329250,20230,9
90795,0842329250,25981,5
90796,0842329250,29259,8
90797,0842329250,30749,9
90798,0842329250,33179,7
90799,0842329250,37644,9
90800,0842329250,47316,10
90801,0842329250,54492,8
90802,0842329250,81298,7
90803,0842329250,92547,10
90804,0842329250,101606,6
90805,0842329250,102189,8
90806,0842329250,107784,8
90807,0842329250,110973,8
90808,0842329250,114085,10
90809,0842329250,117384,10
90810,0842329250,123095,10
90811,0842329250,128085,5
90812,0842329250,130132,8
90813,0842329250,140358,5
90814,0842329250,142671,10
90815,0842329250,143964,8
90816,0842329250,150124,10
90817,0842329250,156300,10
90818,0842329250,160401,8
90819,0842329250,161234,4
90820,0842329250,174151,9
90821,0842329250,175070,9
90822,0842329250,175463,8
90823,0842329250,177590,10
90824,0842329250,184196,7
90825,0842329250,197424,9
90826,0842329250,204393,10
90827,0842329250,208671,10
90828,0842329250,208815,10
90829,0842329250,212835,9
90830,0842329250,222563,10
90831,0842329250,230496,9
90832,0842329250,246247,9
90833,0842329250,254289,10
90834,0842329250,256402,8
90835,0842329250,264628,8
90836,0842329269,15049,8
90837,0842329269,16795,9
90838,0842329269,16916,10
90839,0842329269,25981,5
90840,0842329269,29259,9
90841,0842329269,37644,9
90842,0842329269,46461,9
90843,0842329269,47316,10
90844,0842329269,68984,9
90845,0842329269,81298,7
90846,0842329269,99312,10
90847,0842329269,100984,8
90848,0842329269,114085,10
90849,0842329269,123095,10
90850,0842329269,126824,10
90851,0842329269,131154,8
90852,0842329269,143964,8
90853,0842329269,161234,4
90854,0842329269,174151,9
90855,0842329269,175463,9
90856,0842329269,177072,9
90857,0842329269,197424,9
90858,0842329269,204393,10
90859,0842329269,208671,8
90860,0842329269,208815,10
90861,0842329269,212835,9
90862,0842329269,222563,10
90863,0842329269,246247,7
90864,0842329269,254289,10
90865,0842329269,264628,8
90866,0842329269,274634,7
90867,0842329277,3556,10
90868,0842329277,15049,8
90869,0842329277,26196,6
90870,0842329277,29259,9
90871,0842329277,33179,7
90872,0842329277,37644,9
90873,0842329277,56447,6
90874,0842329277,68984,9
90875,0842329277,81298,7
90876,0842329277,99312,10
90877,0842329277,107784,5
90878,0842329277,113270,3
90879,0842329277,114085,10
90880,0842329277,123095,10
90881,0842329277,124298,8
90882,0842329277,128085,5
90883,0842329277,142671,10
90884,0842329277,160401,7
90885,0842329277,161234,4
90886,0842329277,174151,9
90887,0842329277,197424,9
90888,0842329277,204393,10
90889,0842329277,208671,8
90890,0842329277,208815,10
90891,0842329277,254289,10
90892,0842329277,260967,5
90893,0842329285,9908,10
90894,0842329285,15049,8
90895,0842329285,16795,7
90896,0842329285,16916,10
90897,0842329285,17190,7
90898,0842329285,36256,9
90899,0842329285,42573,6
90900,0842329285,81298,7
90901,0842329285,87949,10
90902,0842329285,92547,10
90903,0842329285,113328,10
90904,0842329285,124474,8
90905,0842329285,126232,9
90906,0842329285,136255,7
90907,0842329285,140358,5
90908,0842329285,143964,8
90909,0842329285,174151,9
90910,0842329285,177072,9
90911,0842329285,177590,10
90912,0842329285,204822,10
90913,0842329285,208451,8
90914,0842329285,232492,8
90915,0842329285,246247,8
90916,0842329285,266056,8
90917,0842329293,22338,7
90918,0842329293,35859,8
90919,0842329293,37644,9
90920,0842329293,54492,8
90921,0842329293,56447,7
90922,0842329293,59390,10
90923,0842329293,68984,8
90924,0842329293,87949,10
90925,0842329293,114085,10
90926,0842329293,124298,7
90927,0842329293,142671,10
90928,0842329293,161234,4
90929,0842329293,197424,9
90930,0842329293,204393,10
90931,0842329293,208671,8
90932,0842329293,208815,10
90933,0842332251,15049,8
90934,0842332251,16916,10
90935,0842332251,17190,7
90936,0842332251,22338,8
90937,0842332251,36256,9
90938,0842332251,42573,6
90939,0842332251,53365,10
90940,0842332251,81298,7
90941,0842332251,87141,8
90942,0842332251,92547,10
90943,0842332251,93363,7
90944,0842332251,98741,9
90945,0842332251,114085,10
90946,0842332251,117384,5
90947,0842332251,133689,9
90948,0842332251,136255,7
90949,0842332251,143964,9
90950,0842332251,150124,10
90951,0842332251,153662,9
90952,0842332251,160401,5
90953,0842332251,174151,9
90954,0842332251,177072,9
90955,0842332251,177590,10
90956,0842332251,204822,10
90957,0842332251,208451,5
90958,0842332251,208671,8
90959,0842332251,212835,9
90960,0842332251,254405,5
90961,0842332251,264628,8
90962,0842332251,266056,8
90963,084233226X,12538,10
90964,084233226X,13273,8
90965,084233226X,16795,6
90966,084233226X,16916,10
90967,084233226X,17190,7
90968,084233226X,29259,7
90969,084233226X,36256,9
90970,084233226X,37644,9
90971,084233226X,67627,10
90972,084233226X,81298,7
90973,084233226X,87949,10
90974,084233226X,95359,5
90975,084233226X,99312,10
90976,084233226X,101876,7
90977,084233226X,107784,8
90978,084233226X,136255,7
90979,084233226X,143964,9
90980,084233226X,150124,10
90981,084233226X,174151,9
90982,084233226X,177072,8
90983,084233226X,177590,10
90984,084233226X,232492,6
90985,084233226X,237064,8
90986,084233226X,240643,8
90987,084233226X,266056,8
90988,084233226X,274634,7
90989,0842332278,17190,8
90990,0842332278,29259,9
90991,0842332278,37644,9
90992,0842332278,67627,6
90993,0842332278,87141,8
90994,0842332278,87949,10
90995,0842332278,133689,8
90996,0842332278,150124,10
90997,0842332278,153662,9
90998,0842332278,174151,9
90999,0842332278,174304,8
91000,0842332278,178130,8
91001,0842332278,185154,6
91002,0842332278,208815,10
91003,0842332278,266056,8
91004,0842332278,274634,6
91005,0842332286,29259,9
91006,0842332286,37644,9
91007,0842332286,54492,9
91008,0842332286,56447,4
91009,0842332286,68984,9
91010,0842332286,107784,8
91011,0842332286,128085,5
91012,0842332286,154730,8
91013,0842332286,161234,4
91014,0842332286,174304,9
91015,0842332286,175070,10
91016,0842332286,197424,9
91017,0842332286,204393,10
91018,0842332286,208815,10
91019,0842332340,13273,7
91020,0842332340,17190,8
91021,0842332340,20230,7
91022,0842332340,36256,9
91023,0842332340,38718,5
91024,0842332340,73622,10
91025,0842332340,92547,10
91026,0842332340,107784,5
91027,0842332340,124983,9
91028,0842332340,150124,10
91029,0842332340,154944,10
91030,0842332340,158385,5
91031,0842332340,177590,10
91032,0842332340,178130,8
91033,0842332340,179744,10
91034,0842332340,208406,8
91035,0842332340,208815,10
91036,0842332359,19972,9
91037,0842332359,56447,5
91038,0842332359,85993,10
91039,0842332359,98391,10
91040,0842332359,150471,7
91041,0842332359,158385,6
91042,0842332359,174304,7
91043,0842332359,177590,10
91044,0842332359,208815,10
91045,0842342702,11676,9
91046,0842342702,33179,7
91047,0842342702,35859,10
91048,0842342702,36978,1
91049,0842342702,60244,5
91050,0842342702,67627,10
91051,0842342702,68984,10
91052,0842342702,87949,10
91053,0842342702,106388,7
91054,0842342702,134264,10
91055,0842342702,136382,5
91056,0842342702,140036,6
91057,0842342702,141493,10
91058,0842342702,168383,9
91059,0842342702,174151,10
91060,0842342702,177458,4
91061,0842342702,183046,5
91062,0842342702,222372,1
91063,0842342702,238419,3
91064,0842342702,242299,5
91065,0842342702,246230,7
91066,0842342702,248615,7
91067,0842342702,249746,9
91068,0842342702,251003,10
91069,0842342702,253005,8
91070,0842342702,258879,9
91071,0842345523,2766,9
91072,0842345523,11676,10
91073,0842345523,173131,7
91074,0842345523,236269,9
91075,0842373195,16545,5
91076,0842373195,41117,10
91077,0842373195,82893,7
91078,0842373195,95359,4
91079,0842373195,104429,10
91080,0842373195,124720,10
91081,0842373195,163488,5
91082,0842373195,166391,7
91083,0842373195,174304,6
91084,0842373195,183131,8
91085,0842373195,223501,9
91086,0842373195,271448,7
91087,0842384065,11676,5
91088,0842384065,13273,8
91089,0842384065,18082,8
91090,0842384065,20561,7
91091,0842384065,51386,10
91092,0842384065,92547,10
91093,0842384065,98391,10
91094,0842384065,216495,10
91095,0843944463,52199,10
91096,0843944463,69697,10
91097,0843944463,135265,9
91098,0843944463,172030,9
91099,0843944463,196502,9
91100,0843944463,212965,10
91101,0843944463,227836,7
91102,0843944463,242006,10
91103,0843947810,35836,1
91104,0843947810,78834,7
91105,0843947810,81368,5
91106,0843947810,81492,8
91107,0843947810,111947,10
91108,0843947810,189334,9
91109,0843947810,194669,8
91110,0843947810,266865,4
91111,0843947810,269340,9
91112,0843947888,22936,8
91113,0843947888,25981,10
91114,0843947888,159858,9
91115,0843947888,253311,6
91116,0843947888,276038,8
91117,0843947888,277427,7
91118,0843948507,62755,6
91119,0843948507,177284,9
91120,0843948507,195694,7
91121,0843948507,204864,3
91122,0843948507,226006,10
91123,0843948507,274061,8
91124,0843948507,276038,9
91125,084394952X,17763,8
91126,084394952X,69697,10
91127,084394952X,102702,10
91128,084394952X,114368,5
91129,084394952X,123883,5
91130,084394952X,207349,10
91131,084394952X,229334,10
91132,084394952X,242006,10
91133,084394952X,265889,7
91134,084394952X,274061,10
91135,0843949945,9613,6
91136,0843949945,17763,8
91137,0843949945,52199,8
91138,0843949945,69697,10
91139,0843949945,98391,8
91140,0843949945,102702,10
91141,0843949945,114368,5
91142,0843949945,123883,5
91143,0843949945,124876,1
91144,0843949945,227447,8
91145,0843949945,229334,10
91146,0843949945,242006,10
91147,0843949945,265889,9
91148,0843949945,273113,5
91149,0843949945,274061,10
91150,084395048X,52199,10
91151,084395048X,69697,9
91152,084395048X,98391,8
91153,084395048X,102702,10
91154,084395048X,114368,5
91155,084395048X,123883,5
91156,084395048X,138441,4
91157,084395048X,176214,6
91158,084395048X,192492,6
91159,084395048X,229334,10
91160,084395048X,258185,2
91161,084395048X,269321,9
91162,084395048X,274061,10
91163,0843951036,7158,8
91164,0843951036,33283,10
91165,0843951036,110973,8
91166,0843951036,135045,8
91167,0843951036,181176,4
91168,0843951036,187517,8
91169,0843951036,225986,9
91170,0843951036,226006,10
91171,0843951036,276038,9
91172,0849911796,11676,10
91173,0849911796,56856,6
91174,0849911796,81492,7
91175,0849911796,136255,4
91176,0849911796,171475,8
91177,0849911796,188483,8
91178,0849911796,224349,8
91179,0849932017,11676,9
91180,0849932017,101209,9
91181,0849932017,187256,7
91182,0849932017,200226,10
91183,0849932017,223253,8
91184,0849942845,83166,9
91185,0849942845,126072,5
91186,0849942845,133689,8
91187,0849942845,189973,5
91188,0849942845,242073,9
91189,0860074382,11676,7
91190,0860074382,15957,9
91191,0860074382,31229,7
91192,0860074382,32440,9
91193,0860074382,85872,8
91194,0860074382,100578,8
91195,0860074382,122429,9
91196,0860074382,127826,7
91197,0860074382,149908,8
91198,0860074382,159033,9
91199,0860074382,168387,9
91200,0860074382,183046,10
91201,0860074382,200226,8
91202,0860074382,202564,7
91203,0860074382,205979,9
91204,0860074382,213255,7
91205,0860074382,225232,8
91206,0860074382,238864,10
91207,0860074382,275970,10
91208,0860680649,11676,8
91209,0860680649,55892,7
91210,0865471185,11676,10
91211,0865471185,30290,10
91212,0865471185,31392,9
91213,0865471185,55187,9
91214,0865471185,87555,8
91215,0865471185,102034,9
91216,0865471185,118228,10
91217,0865471185,124769,8
91218,0865471185,137589,8
91219,0865471185,156269,7
91220,0865471185,184401,10
